Day,StartTime,EndTime,Course,Group,Room
WEDNESDAY,17:30,19:10,Soft Skills – II,IT 3.3,TLFL3
WEDNESDAY,13:50,15:30,Soft Skills – II,IT 3.3,TLFL1
TUESDAY,10:00,10:50,Computer Vision,IT 3.1,A205
TUESDAY,09:00,09:50,Computer Vision,IT 3.1,B426
THURSDAY,18:00,18:50,Computer Vision,IT 3.1,B419
FRIDAY,15:50,17:30,Computer Vision,IT 3.1,TLGL1
MONDAY,08:00,09:40,Computer Vision,IT 3.1,KFL03
TUESDAY,17:00,17:50,Computer Vision,IT 3.4,C301
TUESDAY,15:00,15:50,Computer Vision,IT 3.4,C307
TUESDAY,14:00,14:50,Computer Vision,IT 3.4,A205
THURSDAY,15:50,17:30,Computer Vision,IT 3.4,JL2
THURSDAY,13:50,15:30,Computer Vision,IT 3.4,KFL01
