Day,StartTime,EndTime,Course,Group,Room
THURSDAY,11:50,13:30,Bioprocess Laboratory- I,BT 3.1,Bioprocess Lab
FRIDAY,15:50,17:30,Bioprocess Laboratory- I,BT 3.1,Downstream Processing Lab
TUESDAY,11:50,13:30,Bioprocess Laboratory- I,BT 3.1,Bioprocess Lab
FRIDAY,13:50,15:30,Bioprocess Laboratory- I,BT 3.1,Bioprocess Lab
WEDNESDAY,10:00,10:50,Animal Biotechnology,BT 4.1,B402
MONDAY,11:00,11:50,Animal Biotechnology,BT 4.1,C202
WEDNESDAY,12:00,12:50,Animal Biotechnology,BT 4.1,C201
THURSDAY,09:00,09:50,Animal Biotechnology,BT 4.3,A305
TUESDAY,10:00,10:50,Animal Biotechnology,BT 4.3,A309
WEDNESDAY,08:00,08:50,Animal Biotechnology,BT 4.3,B422
