Day,StartTime,EndTime,Course,Teacher,Room
FRIDAY,18:00,18:50,Comprehension In Biomedical Engineering,Mrs. Nithyakalyani Krishnan,C103
THURSDAY,10:00,10:50,Rehabilitation Engineering,Mrs. Prathisha M,B410
WEDNESDAY,18:00,18:50,Rehabilitation Engineering,Mrs. Prathisha M,A110
FRIDAY,09:00,09:50,Rehabilitation Engineering,Mrs. Prathisha M,C103
THURSDAY,08:00,08:50,Research Methods in Health Promotion,Ms. Revathy P,B418
THURSDAY,14:00,14:50,Hospital Engineering and Management,Dr. Glory Precious J,B107
WEDNESDAY,09:00,09:50,Hospital Engineering and Management,Dr. Glory Precious J,B426
TUESDAY,16:00,16:50,Hospital Engineering and Management,Dr. Glory Precious J,B325
FRIDAY,14:00,14:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B403
FRIDAY,12:00,12:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B212
THURSDAY,11:00,11:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B211
MONDAY,09:50,11:30,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,Medical Image Processing Lab
THURSDAY,17:30,19:10,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,Medical Image Processing Lab
TUESDAY,13:50,15:30,Project Phase-I,Mr. Dr.S.Rajkumar,Aero CAD Lab
FRIDAY,09:50,11:30,Project Phase-I,Mr. Dr.S.Rajkumar,Immunology Lab
WEDNESDAY,15:50,17:30,Project Phase-I,Mr. Dr.S.Rajkumar,Electrical Machines I Lab
FRIDAY,15:50,17:30,Project Phase-I,Mr. Dr.S.Rajkumar,Automotive Components Lab
MONDAY,13:50,15:30,Project Phase-I,Mr. Dr.S.Rajkumar,Industrial Automation Lab
MONDAY,11:50,13:30,Project Phase-I,Mr. Dr.S.Rajkumar,Mechatronics Lab
WEDNESDAY,11:50,13:30,Hospital Training,Mr. R.Premkumar,Diagnostic and Therapeutic Equipment Lab
MONDAY,08:00,09:40,Hospital Training,Mr. R.Premkumar,Diagnostic and Therapeutic Equipment Lab
MONDAY,13:50,15:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
THURSDAY,15:50,17:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
WEDNESDAY,09:50,11:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
WEDNESDAY,11:50,13:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
TUESDAY,09:50,11:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
TUESDAY,13:50,15:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
