Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,11:00,11:50,Comprehension In Biomedical Engineering,Mrs. Nithyakalyani Krishnan,B220
FRIDAY,17:00,17:50,Rehabilitation Engineering,Mrs. Prathisha M,B408
SATURDAY,17:00,17:50,Rehabilitation Engineering,Mrs. Prathisha M,B426
WEDNESDAY,12:00,12:50,Rehabilitation Engineering,Mrs. Prathisha M,A108
SATURDAY,16:00,16:50,Research Methods in Health Promotion,Ms. Revathy P,B426
SATURDAY,11:00,11:50,Hospital Engineering and Management,Dr. Glory Precious J,A304
SATURDAY,12:00,12:50,Hospital Engineering and Management,Dr. Glory Precious J,B220
TUESDAY,15:00,15:50,Hospital Engineering and Management,Dr. Glory Precious J,B409
SATURDAY,09:00,09:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B213
WEDNESDAY,14:00,14:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B212
FRIDAY,12:00,12:50,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,B302
THURSDAY,17:30,19:10,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,Medical Image Processing Lab
FRIDAY,13:50,15:30,Digital Image Processing Techniques,Mr. Dr.S.Rajkumar,Medical Image Processing Lab
TUESDAY,08:00,09:40,Hospital Training,Mr. R.Premkumar,Diagnostic and Therapeutic Equipment Lab
THURSDAY,13:50,15:30,Hospital Training,Mr. R.Premkumar,Diagnostic and Therapeutic Equipment Lab
THURSDAY,08:00,09:40,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
WEDNESDAY,17:30,19:10,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
TUESDAY,15:50,17:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
TUESDAY,17:30,19:10,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
THURSDAY,11:50,13:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
WEDNESDAY,15:50,17:30,AI-ML-DL in Healthcare,Mrs. Nithyakalyani Krishnan,Electronics and Instrumentation
